Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
224021,1.384871094,0.396627939,-0.833141523,1.06596372,0.017832255,0.037566859,-1.202671508,-0.990013714,-0.8250973,0.046461273,0.077885727,1.544092664,0.385055168,-2.707565694,0.262641988,-1.450016356,-0.965970925,-0.812169472,-0.663338324,-1.375149392,0.203482003,-1.410802285,0.356667607,2.236971077,-1.329359059,-0.284510304,-2.523457363,-0.300935293,47.67700454
224114,0.642717153,0.720639231,0.07736373,0.889263425,2.546054536,1.712304687,-0.522520929,-1.451103986,-0.406151417,-0.946982766,0.451347548,-1.181193539,-0.072822433,0.838014055,-0.100695873,-0.946313823,1.174814058,-1.878980945,-0.327795056,-0.041660023,0.015908658,0.180496056,0.61043982,-0.035407439,-0.368058282,-0.407589345,-0.611515802,0.787543324,53.17377519
224436,-0.646528479,0.846771109,0.018999082,-0.521254807,0.618407216,-0.727453925,0.638184041,0.212726121,-0.596324689,0.528634815,0.546589726,1.157519606,0.966147012,0.491274021,-1.127590951,2.448586988,-1.403616211,0.949263174,0.431283817,-1.174142372,-0.124300939,-0.078752886,1.305582716,-0.7133109,-0.261945006,-2.336069605,1.734762793,-1.070468243,96.97144143
224902,0.326910864,-0.10140783,-0.098000967,0.809861985,1.67126246,0.25149367,0.655078018,0.328891537,1.017531424,-0.462916379,1.075390554,1.110499866,1.082537009,-0.660147867,-0.168337634,0.239466989,-1.370842045,1.594920208,-0.012276534,0.283927888,-0.57700444,-1.326877559,-0.604029885,0.219204188,0.673428813,0.161791541,0.346724016,-0.337026375,57.69389635
225506,0.496248566,1.482832866,0.704789442,0.809541888,0.294016399,-1.50315507,-1.044666531,0.454875801,-0.010939052,0.439842886,1.676423418,0.726035999,1.258886206,0.094681389,-0.807215677,-0.057866159,-0.804751814,1.558294957,0.790391077,0.520512497,1.235943202,-2.020056415,0.588137951,-1.310645784,-0.007255698,-0.311707592,0.661736612,0.228187289,57.04100446
226391,1.345117174,-0.601897161,0.70911439,0.162223217,-1.63529027,-0.918616459,-0.149878034,1.11229245,0.463723058,-1.167500824,-0.140316228,2.017806449,0.111223335,-0.327325575,0.491739641,0.76339308,-0.456168347,0.502574774,-0.328889497,0.719327602,0.169693158,0.481967827,-0.759183546,-0.821286384,0.945497305,-0.079396381,0.285034742,-0.306395427,71.45191817
226945,0.898726774,-0.60780998,-0.13560124,0.785992813,1.172967699,-0.523759291,1.959683982,0.313241694,-1.042928262,0.369052049,-0.382999214,0.434068487,-0.042856248,0.07427369,-0.911593377,0.990061231,-1.156127367,-1.108764895,0.367360349,1.602844247,-0.352593097,0.700972323,1.073340177,0.814684437,-0.311208289,-1.091046717,-2.207547566,-0.262840499,52.18478664
227698,1.178087369,-1.124165985,0.700209848,-0.95015253,0.106072576,0.707791614,-0.659495437,0.170484681,-0.415091337,0.705148659,0.235317168,0.056507674,1.55834996,0.662306142,-0.690351866,-0.085863901,-0.075898785,0.080319573,2.524509277,0.370851893,-2.03590257,-0.542798972,-1.932372087,-0.329798257,-1.98731023,-0.871590471,-1.52072153,0.384160178,69.84985572
228025,0.000539363,0.302962307,-0.104551389,-1.39429775,0.513521369,1.92222456,0.409212579,-0.425924599,-1.428067176,-0.908066971,0.453039657,1.073118027,0.260866175,0.79988729,0.707678244,0.506534391,-0.658473595,0.173923512,-0.848377804,0.017428953,0.330863531,1.678783807,-1.309731974,0.481507631,1.481236592,0.758847766,0.832945443,0.587694902,46.60143245
228792,1.29833449,-1.087478168,-1.385926666,-0.00633414,-2.161162104,1.230645804,1.220715195,-0.433350555,-0.370770597,-0.072347475,0.05202065,0.127173919,0.558232107,-0.172626353,0.943193303,0.445947777,-0.606963446,1.335112668,-1.358256986,-0.092165811,0.966917401,-0.723073105,0.309555647,0.543339597,-0.860523868,-0.07247772,-0.15650383,-0.551737852,84.90000851
229635,2.301674852,-0.763106353,1.004930294,-0.392801017,-1.086636189,0.102814243,0.649093384,0.920509575,1.562265111,2.94524629,0.250514204,-0.663092174,0.452874327,-0.26621295,0.92596613,-1.297164296,2.368334542,0.856048095,-1.684004018,-0.709028902,0.816081044,1.176344056,-1.272237627,0.71302585,-1.947339873,-0.089335865,1.112046842,-0.55151573,88.35179462
230218,-1.506922299,0.146214796,-0.604718867,0.629558366,-0.885326432,-0.77263689,-2.021002321,0.169944711,-0.160904938,-1.188384671,0.193798714,1.027070301,-0.215567943,0.26816695,0.27331125,-1.204329827,2.056585821,-0.47084983,0.656116202,0.769215277,-0.139595127,0.606795025,0.245819222,-1.417639757,-0.332272701,-0.612550902,-0.461745041,-1.304003178,70.17717744
231029,1.126433717,1.601992655,0.978002976,1.270529224,-0.344634837,-0.636256835,-0.778587047,0.644064923,0.227063053,-0.077221712,1.295148544,0.404941354,-0.838657638,-0.680908829,0.681993299,1.041732853,0.551680232,1.896888748,1.635007166,0.441035835,-0.838580659,-1.309987512,-0.387381745,0.753213446,1.826647079,0.417447034,1.168722794,-0.245307486,18.78645296
231757,0.622769125,0.823356829,-1.979594276,-0.413438802,0.949700384,0.274468336,-1.196515048,-2.430122376,-0.365780745,-0.071585693,-0.88392295,0.143084937,0.506386747,0.670687171,-2.355918925,-1.314285098,-0.304622648,0.572173131,0.489234014,0.471869948,-0.383417942,-0.327633437,-0.728329268,0.768194128,-0.920488788,0.850036395,0.207853238,-0.045044478,55.25808693
232580,-0.6567104,-1.355541861,-0.647652756,-0.330006869,-2.369024312,-0.197355155,0.924357368,0.567217905,-0.496205876,0.046936298,-0.556164569,0.148760733,1.540107824,0.968498803,0.520794306,-0.492884912,0.749938393,-1.686876951,-0.252353482,0.58371142,0.740421214,0.66988449,0.294830689,-0.195724979,0.53797597,-0.952861041,-0.844677263,0.061734676,7.724044798
233148,0.173197643,-1.825615179,0.455146381,0.772728378,-0.077285237,2.374466283,-0.682935106,-0.361087163,-0.395066906,-0.076187611,-0.328724813,-1.406810545,-0.546548296,-0.097620696,1.228572082,2.202243273,1.335473898,-0.77537903,-0.695809611,-0.159328578,1.784558889,-0.165424052,-1.327507491,-0.501177137,0.757056002,0.689940277,-0.200216666,0.683414674,61.44529295
233739,-2.273172203,0.103829235,0.860685421,-0.832863275,-0.836338536,-1.866448153,1.589895595,-0.720153977,0.241043278,0.603917041,1.512067949,-0.153897774,-0.539429794,0.173067649,1.284080277,-0.170172531,-0.954869082,-1.540757808,-1.221297385,0.864391497,-0.320624476,-0.60752091,-0.715967223,0.08504586,-0.239455094,-0.273132144,1.349323928,1.538016282,98.09998006
234154,-1.610021673,0.327592731,-0.776862099,-0.248251114,0.309278385,-0.212719917,0.230459881,0.672970206,0.294576801,-0.646836304,-0.629199607,-1.439705297,-0.853920298,1.962068362,-0.792003574,-1.193378812,0.319927862,-0.110364759,-0.195593237,1.409045966,0.549126676,-0.529992932,-0.424475918,-0.502586514,0.874739622,-0.308147629,-1.793153502,-0.048319679,84.27433769
234653,-1.537026001,2.184230602,-0.965667914,-0.161864765,0.258202735,-0.288658161,-0.290030401,0.421827286,1.526215959,0.767509082,1.478513879,-1.046619108,0.317362633,0.155246052,0.351091292,1.376231971,-0.22078915,-0.405503367,0.533980797,-1.778202728,-0.236852049,-0.134197689,-0.920358616,1.057059011,-1.062240317,-0.135873048,0.293157225,1.353451561,41.93842821
235504,-0.010556435,0.936153594,0.700595397,0.123457556,-1.089513408,-1.434580861,0.106505401,-0.542696874,0.919261092,0.745856518,-0.184610994,-1.157712924,0.51073555,-1.017949446,-0.758463923,-0.979415738,-0.138501022,1.170192334,-0.00504087,-0.443218692,-1.52561493,0.552124585,-0.780404606,0.117517619,-0.354218616,0.83817722,-0.157236392,-0.058926355,45.19563881
235944,0.485747147,2.106940182,0.88844693,-0.088606106,0.003197991,-0.52485946,-0.949995704,-0.552750787,-0.772148964,0.653368384,-1.071194858,1.333210561,0.752046384,0.020501729,0.000318611,-0.55728131,0.270084411,1.088092463,-0.703156462,-1.533392089,0.703218255,0.324365974,-1.120198801,-0.733391371,-0.859104274,-0.724532269,-0.323682754,-0.266547304,5.161086939
236577,-0.650793655,-0.758163819,-0.228784344,0.167691535,-0.316296536,1.158667023,0.508087714,-1.590845857,0.523727765,0.605543983,-0.434734968,-1.495197587,0.008066759,-0.007708651,-1.121646237,-1.451219216,-0.087553546,-0.233077192,-0.417265365,-0.083410735,-1.102776374,-0.434820613,0.533325031,-0.34997008,-1.671972472,-0.472692278,-1.070158464,0.267136296,50.40096871
237291,0.318837403,-1.658774625,0.759012971,-1.112186301,1.55918229,-0.048776265,-1.246393499,-1.141986071,0.348095292,-0.39129989,-0.09665391,1.612780233,-0.699244064,0.059962858,1.419844487,0.270513475,-1.606602735,0.505389012,-1.163002858,1.406807529,-0.822867605,2.969509508,1.467375988,-0.79661257,0.020013805,0.753644282,0.783660474,0.44233626,43.85840887
237723,1.252159037,-0.122968947,-0.366717669,-0.346863988,0.858373232,0.36518104,0.291283666,0.795234249,-2.051052408,0.310068824,0.218568889,1.668808081,-1.528587982,1.557186632,0.075409129,0.488989531,1.675918788,0.560761268,0.400368289,0.242291186,-0.483478135,-0.028489125,-0.715512766,-0.044566899,-2.335930697,0.429039568,-0.121737254,-0.336203737,12.31532704
238671,0.219758084,-1.433563923,1.929269997,-0.102767461,-0.145844433,-0.96539621,0.023946382,1.38695989,1.035916209,0.854437751,0.546398952,-0.358542528,-1.450163167,-0.201038772,-0.235871465,1.04879444,0.309390442,1.612311528,1.19748854,-0.45649561,-1.795129197,1.385575234,1.359385223,-1.366211591,1.50924002,0.382117171,0.160685498,1.614783254,20.56347204
238999,1.344685173,0.651330952,0.473217066,0.616394291,-0.400057434,-0.05510145,-0.902317155,-0.333039776,-0.366633879,-0.63530537,0.136746503,-0.323980851,0.50223472,-1.622320613,-0.113354794,0.13155164,-0.31062924,-0.1723927,-1.585246011,0.356477105,0.647605983,0.493537294,1.038727059,0.201529606,0.478681181,0.156090738,0.68755072,-1.577229636,14.05468358
239256,-0.893580968,1.586899657,-2.460435822,-0.14017793,1.17227496,-0.093260666,-0.405011071,0.129421677,-0.35312018,0.030849493,-0.683381037,1.10867442,1.423264921,-0.133390322,-1.386489421,-0.52384317,-0.18398866,0.505538877,-1.008013223,-0.769162319,0.510676138,0.938908832,-0.621594045,-1.333217054,3.284118201,0.783304237,-0.267003762,0.869031276,114.4337724
239898,-0.12445663,0.867156889,0.159393198,0.091271898,-0.113581868,-1.447381333,1.938094899,-0.94153392,-1.360023576,-0.212859883,-0.961471814,-0.051712791,0.687763849,0.995302901,0.814730722,-0.305632055,0.049591828,0.407879051,-1.757787424,0.5705847,-1.457299288,2.040346599,-0.404515085,-0.184875177,-0.769707099,-0.629970032,2.274093569,0.940369689,53.58169772
240759,-1.549202445,1.504212901,1.193242275,-0.281212462,0.306696942,-0.014944079,1.972579904,-0.796290189,0.14601061,-0.428145331,-1.433040405,2.191638255,-1.181566579,0.220129187,-1.740700606,-0.399070539,0.421968821,-0.82473398,0.586801851,-0.269041092,1.160082512,1.361760913,-0.586744761,0.076732859,0.183454226,0.619349295,0.014381996,0.190210959,72.62049866
241313,-0.243406475,0.115239867,1.297940194,0.646083241,0.701255639,0.723070324,-0.153808778,0.318827044,-1.085173678,1.268807656,-2.782960432,-0.087148392,1.140895977,-1.363867934,0.399779918,-0.680766447,-0.368803265,0.945940961,0.198056926,-2.034355868,-0.97642554,0.975335735,0.448942718,1.748135573,1.682647594,-0.34224513,2.503237805,0.02447967,77.47880927
241387,-0.962668534,-0.633639866,-2.256725105,1.607019008,1.594761989,-1.015507439,-0.227884288,0.095607544,-0.960353052,-1.755102031,-0.210357604,-0.321079429,-0.388411241,0.222716063,1.429519659,-0.30309272,0.170442999,0.726870524,0.554142927,-0.614423524,0.096377123,0.54753982,-1.128351338,1.263539011,1.431588905,-0.722780255,0.193670018,0.642278257,98.36126103
241621,-0.545614156,0.481613846,0.163255626,-1.467918178,0.459161316,-1.100142416,0.939202852,-0.671211075,-0.161285434,1.372278913,0.496381647,-1.07947392,-1.014916571,-0.599302789,0.394644083,0.358299815,-0.843102305,-1.167209486,0.281583405,-0.181860066,2.157215887,0.036603657,1.814252828,-1.170383598,-1.57321294,-1.120085133,1.189129781,1.75610159,97.41386465
242142,-0.782179454,-0.46056603,-1.16898091,-1.811639847,0.718411698,0.223020303,0.010487983,-1.400056537,1.639956682,-0.503356738,0.533626425,-1.454561405,-0.19052519,0.291374456,0.327075218,0.154648543,0.494522492,-1.130520456,0.197372605,0.113757683,0.231672684,0.072345217,-1.273212774,-1.317799752,-2.214268186,0.81753451,0.82765751,0.843550291,78.32291969
243024,0.306789962,-2.133119218,-1.026710492,0.170415418,0.135518003,-0.222748213,0.368917203,0.011651708,0.120770466,-0.639065333,0.982010986,-0.430771609,-1.330649083,-0.770999013,-0.348466191,0.994002788,-0.042267998,-0.186148219,-1.248663425,0.78548259,-0.651952154,-0.100027859,1.480183077,0.508763331,-1.628254048,-1.769510236,-0.06431045,-1.212740615,4.35599526
243567,0.648546748,0.042263065,0.165384769,-0.706743182,1.741383655,2.842593728,-0.278584724,0.353039248,0.097417343,-0.259686863,-0.832070468,-1.084967987,-1.135597266,0.405240026,-0.519674478,-2.57829285,0.444858221,-0.038261282,1.346673001,0.373122397,-1.478673596,-2.229676641,-0.719472384,-0.625107421,0.943159201,-0.008870932,1.133688498,-1.324833056,78.58667334
244175,0.965264384,0.720989153,-2.018234111,1.322617841,0.093458492,0.392044504,-0.864896112,1.275247013,-1.185852329,0.832092018,0.820607476,-0.974167428,1.983373599,0.23152848,0.65389261,-1.527120795,2.117730003,-1.22455694,1.024886433,-0.994771718,-0.618988803,0.788754044,1.027552714,-1.271284249,1.090472169,1.044980495,-0.937953409,1.598647594,38.01248014
244433,-1.456857628,-0.624772583,0.479002624,-0.853566285,0.263819086,0.241076079,-0.18707427,0.832400539,-0.228360793,0.231541069,1.146471877,0.79068621,0.786017291,-1.149179602,0.524792576,-0.878498791,-1.28141498,-0.071706346,-0.904295187,0.790617719,0.81453546,-1.902626236,-0.82830254,-1.459786672,-0.462629277,0.45517567,-0.242288098,-0.589759241,12.10488959
245225,1.300176527,-2.304857173,1.236871894,-0.544288293,-0.07810901,-0.527363338,1.542888106,-1.230978497,0.01173637,0.527438652,-1.611002768,-0.91989817,-0.148178533,-0.886665035,-0.815591771,-0.349862663,0.649581332,-0.342717777,1.078426194,-0.997757783,-1.25192226,1.926345406,-0.657958128,-1.310912007,-1.742053942,1.075103454,-0.341304515,-0.253709735,38.83636941
245454,-0.159201712,1.012942885,-0.179529834,2.344053779,0.133760574,1.061784767,0.805239858,-0.03644732,-0.586970986,0.331963929,0.510098731,-0.572586048,0.166338866,1.236204978,2.069947739,0.85436932,1.862759686,-0.629374211,0.701882252,1.338519509,-0.896333333,-0.485590112,1.737904762,-0.975098856,-1.341130033,1.527981574,1.196763225,0.432120244,54.59487747
245699,-0.045710755,-0.438524506,0.281948874,1.579806957,0.238566126,2.166959267,-0.897941986,-0.019680754,-0.373058668,-1.085141543,-0.153083733,0.417329302,0.52423018,2.170452179,0.46446747,1.150136804,0.066094246,1.6780556,2.398449286,0.531085131,-0.992659015,-0.548805023,0.281934303,0.456498035,0.698425134,0.460197681,0.006984916,-0.636198441,26.95412587
246126,0.401138261,1.854987357,1.019928605,0.53470395,1.029566924,-0.371064029,-0.508265146,-0.747785104,-0.125286623,-0.422005897,1.208274741,-0.475323418,-0.802721716,1.942577179,-0.451375231,0.153528457,0.451322825,-1.136693119,1.23548377,0.63711904,1.558384012,-0.679221937,0.099125792,0.039355755,0.263888494,-1.454614749,0.110836379,-1.426463911,62.01760445
246836,0.358334071,-2.128649125,-1.851586834,0.818548716,-0.546838455,-0.987858074,1.270845621,0.327626217,0.872090196,-0.166242072,2.679628694,-0.604513861,1.744495549,-0.06136604,-1.654510395,0.482848746,0.314762561,-1.051321814,-0.922219277,-0.024697643,0.349747815,-2.470663283,1.053121453,-0.494497974,-1.331747484,0.941066551,-0.023617979,1.216165777,84.10468517
247292,0.437952263,-0.001514503,-0.152729945,0.482712761,-0.413531259,-0.852572589,0.609909123,-0.144487841,0.033567648,1.089379836,-0.113876608,0.015033926,-0.599649511,0.430739934,0.349827913,0.900775132,-0.579128837,-0.45781697,0.792137399,0.252213003,-0.906218126,1.306554068,-1.698450568,0.784284753,-1.265212036,1.885788516,-1.544599727,1.152250652,52.6021448
248036,-0.08163436,-0.36660257,0.185396656,0.631900339,-0.904400502,-0.815787725,0.649604865,-1.707342954,-0.584229093,3.040686954,-0.968012965,1.147802792,-0.585950769,0.509045145,0.654355691,1.128956735,-0.200253827,1.988884639,-0.589336565,0.234220414,0.245276932,-1.12196812,-0.285872255,0.161513499,-0.432121043,2.440923965,-0.838623674,1.179424468,17.53301092
248509,0.856459813,-0.013862135,-0.865209054,-0.76825532,-0.517967299,-1.785741282,-1.003465426,-1.482476515,1.345875003,0.618462392,0.785974099,0.588831952,0.166967623,1.460680332,-0.610762656,0.106669655,0.747058828,-1.321209232,3.096588896,0.028565763,0.141989451,1.256878032,0.914955333,0.038078019,0.130129438,-1.504148531,-0.556465778,0.517210216,68.2982431
249883,-0.002915151,-0.797822121,2.62530558,-0.168771939,1.293753156,-1.569099025,-0.530089586,0.096897876,-0.908153949,-0.422200685,-0.217950906,-0.233907985,1.855118573,0.378226285,0.479510563,0.539654774,0.612626377,-0.082886984,-0.320746371,0.16681606,1.156803949,1.126238188,-0.240398476,0.767843695,-0.194584663,0.033870549,-0.473523382,-0.181645139,102.2448224
250612,1.34133007,0.092421147,0.135282509,-1.447217779,-0.309243908,-0.241314904,-0.829143485,0.021665412,-0.42918229,0.079995855,0.12150301,-0.955754358,-0.398701782,0.077374283,1.184299431,0.256719173,-0.66193518,0.399004759,1.707548889,0.916706473,0.54752653,0.725590175,1.439954041,1.075626794,0.566760381,1.06864222,-1.081651096,-1.502265252,18.93946813
250786,0.157098651,0.06868071,-0.543910054,0.82585267,-1.862863586,-0.534772256,-0.484955545,-1.636301785,1.494731007,-1.359201269,-0.588340057,0.907979758,0.646045343,-1.108174696,0.682489209,0.289784479,2.333035562,0.403940416,-0.141241821,-0.856501957,-0.744243367,-0.825769095,1.371098814,0.017969915,0.565247124,1.5142476,-2.358464142,1.278873765,27.26995177
250861,0.055396912,0.435048372,-0.828403222,-0.755124398,0.48884589,2.3845978,1.003313313,1.265522921,-0.19200127,-0.600204225,-0.780804952,-0.488273725,-2.052782433,-0.724919343,-0.560353156,-0.175358174,0.13175011,0.362450869,-0.014925372,-0.581443086,-1.963358643,-0.575308608,-0.972450638,0.466066748,0.909287397,0.938571067,0.756952736,-0.133525735,47.02753462
250960,-0.521955565,-0.747102754,-1.507498917,0.991853701,-0.174711038,-1.246340294,-0.826491376,-0.866973456,0.043024485,1.067467851,-0.34798955,-2.252533515,-0.189180335,-0.1561939,-0.224920231,-0.627461166,0.217439081,0.066141115,-0.024830314,0.412641361,-0.429832823,-0.48658567,1.38012329,0.55935541,0.826946061,1.226104585,0.525944181,0.928388679,36.17270377
251473,-1.579345162,0.204153872,-0.182718462,1.677684091,0.927645532,-0.630445191,0.372794159,0.167681333,0.454331433,-1.018842469,0.360016465,-0.228151349,0.282449764,-0.724385165,-0.585063171,1.17384202,-1.051547558,-0.977754401,-0.051581257,-0.771890375,-0.885028632,0.105075971,-1.505065857,-1.007962235,2.054095583,0.459475059,-0.746563352,0.418215078,58.08198226
251597,0.567330477,0.99441442,-0.127156029,0.976497703,-2.038446525,-1.05630813,0.163871402,0.329633533,-0.911782288,0.259419991,-0.623840249,-0.276959094,1.024773801,0.908937497,-0.997060327,-1.057251462,-0.411173396,-0.026746301,-0.657898489,1.040642443,0.347389842,0.40608511,-1.266538829,1.167290717,-2.820168822,0.834055452,0.934311738,-0.432401187,62.50904444
251714,1.272910217,-0.063097553,0.062431703,0.339528787,3.186574912,1.344433908,0.701131201,-0.912804487,0.143589825,-0.813124094,0.822110847,0.140466976,-1.12452168,0.081124583,-0.84941747,0.151216221,-0.859077316,0.027487633,0.750469862,-0.053051992,-0.390888267,0.203276221,0.697182621,-1.10718327,0.260656155,1.317540819,0.573656963,0.057754147,95.58678021
252057,0.639737507,0.452496456,0.753601109,-2.023931611,-1.553456134,1.004829149,-1.505279176,0.401538636,-0.352049656,-0.996189246,0.349649757,0.201033504,2.110342652,-0.624811205,1.44011012,0.352422914,-0.661021882,0.799246458,0.565738504,0.035843295,0.266295356,-0.596987031,-0.825787125,0.759442174,-0.223939424,-0.080082998,0.279821596,0.265288345,42.76955863
252764,-1.429326471,1.286252086,0.121182152,-0.202653263,0.430846005,0.236542194,0.767062689,0.537983672,0.717846229,1.350993906,0.883624549,-0.16048622,-1.122901156,1.667797933,-0.237723373,-0.473107413,-1.736726818,0.338473105,0.148886604,-1.515114936,0.453274042,-0.498191921,2.690315007,-0.569361192,-0.435193332,-0.874776224,1.277876521,-0.372775794,63.49614728
252997,-0.724914154,0.70695501,-1.380352935,0.625110546,1.781399717,0.566607833,0.637898316,0.870060217,1.709708029,1.20989396,0.439669722,0.903891401,-0.885934925,0.776293591,-1.005555971,-0.367022419,-3.082562175,0.401429659,-0.643872011,1.111145215,0.390192611,1.124095895,-1.083596545,1.038386037,2.105856344,0.7641583,0.790349009,0.169597676,10.53710571
253126,-0.524668781,0.761192373,-1.50608291,-0.417755125,-1.771056802,-0.703656377,0.642045092,0.505393376,0.050913696,0.170400994,-1.885864618,-0.372562281,-0.681351606,-0.659059691,0.599578628,-0.860507327,-0.60468085,-2.087069246,-0.29412318,-1.087837548,0.079202929,-0.951108047,0.104542246,-0.144685761,1.672041773,0.49721798,-1.839637873,-1.264888844,123.9526526
253500,0.055208009,-0.929847948,-2.96836843,1.349546314,0.720224017,0.520976873,-0.607323045,0.427676771,-0.704360324,0.2048573,-0.920583226,1.516288451,-1.570236654,1.23228383,0.038915828,-0.489466995,0.167002922,0.733348007,1.366746737,0.313143023,-0.890696085,0.055630124,1.816793237,1.347678086,0.908763478,0.79568702,0.699450091,1.158754835,83.18027581
254075,-0.456628786,-1.355086066,0.069003501,-0.817581587,-1.055020755,-0.720278577,2.485313925,0.136124634,0.361907836,-1.222362807,-1.843752959,-0.819052643,1.438195585,0.334275466,0.598595091,0.738566039,-0.59134938,1.387965584,-0.632807599,1.406232359,0.442302156,-1.789045154,-0.748009487,-1.784938533,1.163282133,-0.024735421,-2.22834244,0.375746882,76.47638776
254311,-0.537164262,-1.483805855,1.677965837,0.107285866,-0.293431402,-0.399424781,-1.513279469,-1.3045489,1.284916785,-0.47388287,0.022067701,-2.044330476,-1.318092036,0.60981252,0.37771176,1.753375199,1.342956332,-0.230710972,0.472953565,-0.316603443,2.054809819,1.149014696,0.169685091,0.200394785,1.444850287,0.579577847,1.558628017,-2.193647926,25.78726152
255155,0.461228261,-0.515434865,1.756377988,1.546398687,0.032835809,1.535630979,1.78311452,0.074406672,2.471933772,-0.031341153,-0.21452095,0.865872589,-0.353790731,0.085339776,1.409434424,0.019218852,-1.695017793,0.367319388,-0.696293579,0.865271157,0.696189716,1.471400348,0.907532301,1.090244284,-0.66909676,0.803986496,1.968451289,-0.688649909,90.87162556
255897,1.799738292,-0.549350091,-0.851971245,0.296200443,0.715910416,0.911750124,-0.961762421,0.434540097,-0.685554571,-1.488922256,-0.928736316,-0.750900366,0.52159516,1.152213663,-1.47320663,0.351961074,-1.176698186,0.629085409,-0.622730581,-1.051329018,0.799664515,-0.586922605,-0.315963951,-2.219989088,0.946551361,0.820908521,0.005457844,-1.527580941,80.39865373
256087,1.209369178,-0.666263386,-0.45335345,2.312044056,-0.703636444,0.742209962,0.562092262,0.390172193,0.282000543,0.376388562,0.271940591,-0.051918359,1.511283124,-1.312660561,1.021458104,0.822342299,0.698399121,1.116979428,-0.092599395,-1.868974076,-0.07229266,-0.991194218,-0.73185921,-1.242419674,-0.477344858,-0.596623694,-2.37756983,0.700221911,69.18564917
256788,2.220321858,0.606237193,-0.202923957,-0.054746396,-0.420985868,0.090041584,-0.037008094,-0.84104843,1.682888389,-1.487154236,0.718331543,-0.101197627,1.900831815,0.340864599,-0.359905537,-0.247707198,0.039906695,-1.142790695,-0.766869525,-1.784943969,-0.922976898,0.093906482,0.300175049,-1.979329695,-0.137211703,0.563409951,-0.162912193,-0.633788646,46.93255055
256956,-0.412161145,-0.540763355,-0.636730559,0.173823525,2.307688228,-0.743699917,-0.318142633,-0.051697939,-0.687354434,1.098235804,-2.370885373,-0.53105917,0.818313736,-0.294094308,-0.820838959,0.440756754,0.906343235,0.210635445,-0.80122036,0.456203319,-0.4020493,0.745186882,1.483258885,-2.605576756,0.111067473,-1.735733937,2.441788585,-0.468124534,18.45616476
257563,0.746373242,-0.03531686,-0.803084581,-0.922053047,1.585679173,0.95593806,1.943584087,0.055453335,0.287919621,-0.267191566,-0.287082203,-1.041886932,0.084010191,-0.789246595,0.441908922,0.170010219,0.287682044,1.67512994,-0.03771795,0.756727003,2.051509464,1.306617069,1.153169698,-0.306688216,0.229643056,-1.318276292,0.498914401,0.274460178,48.30415969
258232,0.023385125,1.027194788,-1.207774822,1.634862851,0.901764688,-0.07063398,-0.148729588,0.480611215,1.520851232,0.101607719,0.144030902,0.018118478,1.782024113,-0.368883103,-0.029507599,1.463435654,0.147010834,1.13705886,-0.911280057,-0.205292522,1.484434038,-0.676339716,-0.15129904,0.256685231,-0.989154518,-0.413810119,0.112636682,0.046681734,26.38109735
258523,1.280352021,1.541457195,-0.856084872,0.111268519,0.674248308,1.516347466,0.718490297,0.290913402,0.666542532,0.673768834,-0.927714292,0.192798793,1.459160994,-0.207356769,0.129446643,-0.24251645,-2.313859496,0.020590177,0.301791931,-0.512493391,-1.154636949,-0.88060646,0.764187616,1.972524773,1.382433341,-1.344346005,0.854627311,-0.663162376,61.49936606
259383,-0.582267063,-0.461975598,0.70606695,0.959253376,-0.098031071,-0.081070741,0.464263743,0.56799454,1.176225707,-1.284371976,0.02002734,-1.068024376,-0.050942279,-0.226175288,-0.046749454,-0.799742888,-1.487289793,-2.094437527,-0.131180154,-0.431001106,-0.675937665,1.322548463,-0.859438187,1.416834082,1.623843744,-1.950900467,0.092381459,-0.399696491,16.97480557
260119,-0.866570554,0.349012269,3.285723714,0.695166018,2.735960159,0.568769695,-0.629886238,0.347916078,1.780638599,1.829562596,-0.575337368,0.253183696,-1.42926688,0.824668625,1.553354699,0.039799454,-0.667384054,0.360130951,0.417459031,0.081143832,0.178715124,-0.17381485,0.995954928,0.736227445,-0.983103147,-1.010590603,-0.254374417,0.736837124,12.50255908
260593,0.148057414,-0.64315041,0.261518597,-0.33081052,0.88048646,0.333058435,-0.315278187,0.231518772,1.31504806,-0.569630077,0.402656982,-0.07046034,0.426983684,-0.654564942,0.110335433,1.107823282,-0.937006981,-1.329405103,-1.291455564,-1.17066253,0.595323288,-1.405859686,-0.297895345,0.618289303,0.416659061,-0.38555898,0.190923732,0.10714533,65.95777851
260732,-0.224240956,-0.210834719,2.235427435,0.809310904,2.480650918,-0.496963133,-0.084966597,-1.332125765,-0.809566802,1.901913149,-0.52203429,1.9192813,-1.243362261,-1.053469034,-0.341231221,-0.063749922,0.923087292,0.450770417,-0.416315257,-0.133315807,-0.31906292,-0.914653735,-0.887962937,1.027883891,-1.828164928,1.617358697,-0.342994226,-0.772508606,62.98382616
260923,0.739759291,1.485216584,1.117632442,0.501852049,1.08686349,-1.716497577,-0.521830541,-0.91117006,1.224638731,-0.383478019,0.845406557,0.535856942,-0.862306936,-0.58695821,1.293817691,-0.775482649,0.12486761,-0.782541286,-0.313952187,-0.046161944,-0.78286651,-0.960446954,0.286273337,-0.844737409,-0.810657556,-0.939053144,-0.077908046,0.943701634,34.81365784
